Churn_ID,Client_ID,Date_Resiliation,Raisons_Resiliation,Score_Churn
3002,4175,2024-05-31,Problème de service client,91
3003,3111,2024-01-24,Autre,66
3004,559,2024-05-02,Autre,78
3005,1065,2024-03-27,Facturation incorrecte,60
3006,1604,2024-08-16,Facturation incorrecte,62
3007,224,2024-03-17,Problème de service client,87
3008,2710,2024-06-20,Autre,64
3009,531,2024-01-18,Mauvaise couverture réseau,71
3010,425,2024-09-12,Autre,69
3011,2201,2024-09-02,Mauvaise couverture réseau,94
3012,2086,2024-10-25,Mauvaise couverture réseau,87
3013,232,2024-02-23,Autre,65
3014,2684,2024-01-19,Mauvaise couverture réseau,98
3015,485,2024-02-09,Problème de service client,89
3016,1927,2024-08-01,Autre,88
3017,4181,2024-06-04,Problème de service client,66
3018,1557,2024-04-16,Problème de service client,77
3019,2082,2024-02-28,Facturation incorrecte,93
3020,3416,2024-06-03,Mauvaise couverture réseau,98
3021,4859,2024-02-02,Mauvaise couverture réseau,72
3022,2700,2024-07-22,Problème de service client,87
3023,1472,2024-11-10,Autre,96
3024,1584,2024-05-19,Problème de service client,86
3025,620,2024-06-12,Facturation incorrecte,64
3026,3926,2024-10-14,Problème de service client,68
3027,341,2024-05-04,Autre,81
3028,654,2024-10-12,Problème de service client,82
3029,4127,2024-07-16,Problème de service client,77
3030,617,2024-01-18,Problème de service client,91
3031,1127,2024-04-16,Facturation incorrecte,86
3032,3727,2024-06-29,Problème de service client,98
3033,137,2024-02-27,Mauvaise couverture réseau,68
3034,3514,2024-10-28,Facturation incorrecte,92
3035,2609,2024-05-31,Mauvaise couverture réseau,75
3036,2417,2024-11-01,Facturation incorrecte,74
3037,4027,2024-03-25,Facturation incorrecte,65
3038,4983,2024-07-02,Autre,86
3039,1579,2024-10-28,Problème de service client,71
3040,2476,2024-08-03,Problème de service client,88
3041,2172,2024-11-11,Mauvaise couverture réseau,87
3042,396,2024-04-12,Problème de service client,83
3043,4343,2024-09-26,Mauvaise couverture réseau,62
3044,3063,2024-10-27,Problème de service client,62
3045,3430,2024-08-17,Problème de service client,71
3046,2947,2024-07-22,Autre,64
3047,4046,2024-07-11,Facturation incorrecte,93
3048,4666,2024-06-21,Mauvaise couverture réseau,77
3049,1909,2024-08-06,Mauvaise couverture réseau,64
3050,4002,2024-03-03,Facturation incorrecte,76
3051,1360,2024-08-26,Problème de service client,85
3052,3331,2024-09-05,Facturation incorrecte,99
3053,4817,2024-06-30,Mauvaise couverture réseau,81
3054,4184,2024-10-24,Problème de service client,80
3055,218,2024-10-24,Autre,73
3056,4854,2024-04-29,Facturation incorrecte,87
3057,2960,2024-12-13,Problème de service client,98
3058,4931,2024-07-22,Problème de service client,91
3059,2357,2024-04-07,Autre,86
3060,4223,2024-06-07,Autre,71
3061,4224,2024-03-22,Facturation incorrecte,92
3062,957,2024-10-17,Mauvaise couverture réseau,67
3063,3760,2024-05-15,Problème de service client,62
3064,2248,2024-10-23,Problème de service client,72
3065,1292,2024-05-21,Problème de service client,90
3066,4230,2024-05-26,Problème de service client,67
3067,4056,2024-12-12,Autre,60
3068,3505,2024-04-11,Problème de service client,88
3069,1443,2024-03-18,Facturation incorrecte,80
3070,3105,2024-07-15,Autre,99
3071,2753,2024-01-26,Mauvaise couverture réseau,88
3072,1338,2024-05-02,Problème de service client,88
3073,773,2024-05-01,Facturation incorrecte,98
3074,2015,2024-03-03,Autre,70
3075,964,2024-10-13,Problème de service client,76
3076,2280,2024-03-20,Problème de service client,89
3077,3055,2024-04-14,Autre,61
3078,294,2024-12-04,Facturation incorrecte,71
3079,3965,2024-08-26,Problème de service client,88
3080,582,2024-11-09,Autre,71
3081,4885,2024-02-01,Facturation incorrecte,88
3082,544,2024-06-24,Mauvaise couverture réseau,71
3083,1405,2024-10-10,Mauvaise couverture réseau,100
3084,1228,2024-10-11,Problème de service client,86
3085,2911,2024-09-12,Problème de service client,62
3086,1159,2024-09-18,Problème de service client,68
3087,4233,2024-12-12,Autre,61
3088,2899,2024-04-06,Mauvaise couverture réseau,64
3089,1716,2024-04-25,Autre,72
3090,2749,2024-01-19,Facturation incorrecte,93
3091,4620,2024-04-22,Facturation incorrecte,79
3092,1135,2024-01-25,Problème de service client,64
3093,2348,2024-01-13,Mauvaise couverture réseau,74
3094,2836,2024-07-08,Autre,94
3095,4383,2024-01-30,Facturation incorrecte,72
3096,4855,2024-02-20,Problème de service client,93
3097,4612,2024-07-29,Facturation incorrecte,67
3098,1291,2024-08-31,Problème de service client,95
3099,4792,2024-10-14,Facturation incorrecte,80
3100,1640,2024-02-17,Problème de service client,88
3101,31,2024-02-12,Problème de service client,80
3102,3858,2024-03-12,Autre,65
3103,2804,2024-01-28,Facturation incorrecte,61
3104,1683,2024-01-02,Mauvaise couverture réseau,96
3105,1588,2024-04-03,Facturation incorrecte,88
3106,105,2024-03-05,Problème de service client,61
3107,952,2024-07-23,Problème de service client,93
3108,3013,2024-08-12,Facturation incorrecte,61
3109,1837,2024-05-16,Problème de service client,91
3110,981,2024-03-08,Facturation incorrecte,73
3111,1757,2024-11-04,Mauvaise couverture réseau,100
3112,325,2024-01-26,Problème de service client,94
3113,2930,2024-06-04,Mauvaise couverture réseau,89
3114,4755,2024-03-29,Mauvaise couverture réseau,67
3115,1352,2024-06-05,Autre,79
3116,2540,2024-09-13,Problème de service client,62
3117,1616,2024-02-14,Problème de service client,83
3118,1384,2024-01-31,Facturation incorrecte,77
3119,1706,2024-02-22,Autre,95
3120,3540,2024-01-20,Problème de service client,98
3121,1757,2024-10-13,Problème de service client,93
3122,2510,2024-05-28,Autre,68
3123,3032,2024-06-25,Facturation incorrecte,85
3124,3029,2024-03-15,Mauvaise couverture réseau,72
3125,4568,2024-12-13,Mauvaise couverture réseau,94
3126,809,2024-02-29,Mauvaise couverture réseau,76
3127,4576,2024-08-04,Autre,95
3128,4286,2024-08-06,Facturation incorrecte,83
3129,461,2024-05-18,Mauvaise couverture réseau,83
3130,3883,2024-11-27,Mauvaise couverture réseau,94
3131,3583,2024-04-02,Mauvaise couverture réseau,73
3132,939,2024-07-06,Facturation incorrecte,65
3133,1618,2024-09-07,Problème de service client,62
3134,1197,2024-01-21,Mauvaise couverture réseau,100
3135,1186,2024-05-04,Problème de service client,85
3136,889,2024-11-06,Facturation incorrecte,92
3137,3124,2024-10-12,Autre,65
3138,728,2024-08-22,Mauvaise couverture réseau,74
3139,1226,2024-07-19,Facturation incorrecte,85
3140,4966,2024-08-16,Facturation incorrecte,100
3141,14,2024-05-15,Problème de service client,71
3142,3489,2024-09-11,Problème de service client,77
3143,2462,2024-12-13,Problème de service client,61
3144,3691,2024-02-22,Autre,70
3145,334,2024-11-17,Autre,63
3146,1324,2024-07-01,Autre,63
3147,1605,2024-10-02,Autre,98
3148,517,2024-06-07,Problème de service client,61
3149,2662,2024-04-17,Problème de service client,61
3150,4139,2024-05-25,Facturation incorrecte,67
3151,2279,2024-01-03,Facturation incorrecte,73
3152,151,2024-02-05,Problème de service client,91
3153,3330,2024-09-28,Problème de service client,72
3154,474,2024-11-07,Problème de service client,82
3155,3376,2024-07-14,Autre,60
3156,1374,2024-09-01,Mauvaise couverture réseau,65
3157,4816,2024-07-25,Problème de service client,66
3158,3583,2024-04-25,Autre,64
3159,3427,2024-06-04,Autre,65
3160,1989,2024-08-05,Autre,96
3161,4884,2024-06-19,Problème de service client,83
3162,3223,2024-09-09,Mauvaise couverture réseau,78
3163,3878,2024-10-26,Autre,93
3164,1489,2024-12-13,Mauvaise couverture réseau,98
3165,1423,2024-06-03,Facturation incorrecte,97
3166,755,2024-01-05,Autre,81
3167,1376,2024-08-20,Autre,83
3168,1362,2024-11-11,Autre,77
3169,3648,2024-11-20,Autre,88
3170,4988,2024-10-11,Problème de service client,80
3171,3006,2024-12-02,Autre,77
3172,1308,2024-06-05,Problème de service client,94
3173,3032,2024-04-22,Facturation incorrecte,63
3174,2686,2024-06-20,Problème de service client,93
3175,3543,2024-10-16,Autre,100
3176,757,2024-11-20,Autre,73
3177,4115,2024-08-17,Problème de service client,71
3178,3738,2024-07-03,Facturation incorrecte,75
3179,3048,2024-12-13,Facturation incorrecte,84
3180,3844,2024-03-19,Problème de service client,77
3181,621,2024-05-08,Facturation incorrecte,83
3182,538,2024-12-06,Problème de service client,91
3183,66,2024-01-09,Mauvaise couverture réseau,83
3184,3810,2024-03-04,Autre,62
3185,4349,2024-03-29,Autre,66
3186,541,2024-09-13,Mauvaise couverture réseau,76
3187,1031,2024-10-27,Autre,66
3188,1387,2024-05-23,Mauvaise couverture réseau,60
3189,2343,2024-06-23,Facturation incorrecte,70
3190,1763,2024-05-01,Problème de service client,82
3191,1352,2024-05-01,Mauvaise couverture réseau,96
3192,3620,2024-01-16,Facturation incorrecte,66
3193,2659,2024-02-28,Facturation incorrecte,67
3194,3898,2024-09-18,Autre,66
3195,2098,2024-03-31,Problème de service client,69
3196,2113,2024-02-01,Problème de service client,69
3197,1087,2024-02-04,Problème de service client,68
3198,362,2024-11-03,Mauvaise couverture réseau,91
3199,4013,2024-02-12,Autre,95
3200,2679,2024-10-22,Problème de service client,88
3201,4938,2024-03-27,Autre,68
3202,4645,2024-04-03,Mauvaise couverture réseau,63
3203,2957,2024-04-06,Facturation incorrecte,86
3204,3115,2024-10-16,Problème de service client,70
3205,3484,2024-11-03,Facturation incorrecte,64
3206,4859,2024-01-02,Problème de service client,90
3207,531,2024-06-04,Autre,71
3208,1382,2024-06-26,Mauvaise couverture réseau,67
3209,4480,2024-04-06,Mauvaise couverture réseau,84
3210,1648,2024-10-23,Mauvaise couverture réseau,67
3211,4603,2024-03-11,Autre,100
3212,4660,2024-05-04,Problème de service client,69
3213,2169,2024-06-24,Mauvaise couverture réseau,76
3214,645,2024-11-24,Problème de service client,63
3215,3119,2024-01-27,Autre,69
3216,2695,2024-09-10,Facturation incorrecte,95
3217,1580,2024-10-27,Mauvaise couverture réseau,76
3218,233,2024-09-27,Mauvaise couverture réseau,62
3219,3261,2024-08-19,Autre,61
3220,724,2024-02-02,Facturation incorrecte,72
3221,823,2024-07-16,Autre,66
3222,2276,2024-05-11,Autre,76
3223,3681,2024-02-01,Problème de service client,88
3224,2195,2024-05-19,Problème de service client,71
3225,2101,2024-04-19,Problème de service client,62
3226,975,2024-08-15,Problème de service client,81
3227,1852,2024-09-16,Autre,73
3228,2242,2024-11-11,Problème de service client,91
3229,1067,2024-02-25,Problème de service client,63
3230,1437,2024-07-08,Mauvaise couverture réseau,84
3231,860,2024-07-19,Mauvaise couverture réseau,76
3232,2679,2024-04-07,Facturation incorrecte,91
3233,4829,2024-09-23,Mauvaise couverture réseau,60
3234,2538,2024-08-15,Problème de service client,81
3235,2570,2024-10-20,Mauvaise couverture réseau,91
3236,1487,2024-05-13,Autre,85
3237,3534,2024-05-13,Mauvaise couverture réseau,81
3238,3042,2024-06-23,Autre,94
3239,1439,2024-08-31,Mauvaise couverture réseau,84
3240,1310,2024-03-25,Facturation incorrecte,72
3241,1381,2024-09-30,Problème de service client,67
3242,3307,2024-05-15,Problème de service client,62
3243,4614,2024-11-11,Autre,86
3244,2692,2024-11-05,Facturation incorrecte,82
3245,620,2024-11-18,Facturation incorrecte,76
3246,3361,2024-11-13,Mauvaise couverture réseau,68
3247,1990,2024-05-23,Autre,82
3248,3829,2024-09-23,Facturation incorrecte,75
3249,3925,2024-04-07,Autre,82
3250,1253,2024-12-04,Facturation incorrecte,62
3251,3068,2024-10-11,Autre,63
3252,2745,2024-05-23,Facturation incorrecte,70
3253,1465,2024-08-05,Problème de service client,90
3254,3161,2024-04-10,Facturation incorrecte,97
3255,691,2024-01-11,Mauvaise couverture réseau,87
3256,3095,2024-10-28,Problème de service client,94
3257,3067,2024-04-09,Problème de service client,62
3258,1759,2024-09-10,Problème de service client,68
3259,3056,2024-02-14,Problème de service client,100
3260,4309,2024-05-02,Facturation incorrecte,74
3261,164,2024-03-16,Autre,92
3262,1017,2024-11-12,Autre,96
3263,4477,2024-03-22,Autre,87
3264,1319,2024-05-04,Facturation incorrecte,78
3265,4774,2024-11-27,Problème de service client,64
3266,2798,2024-11-07,Mauvaise couverture réseau,93
3267,344,2024-06-05,Problème de service client,75
3268,2662,2024-08-07,Autre,85
3269,2243,2024-08-18,Facturation incorrecte,64
3270,4592,2024-01-28,Autre,95
3271,1661,2024-04-25,Mauvaise couverture réseau,99
3272,3909,2024-07-27,Mauvaise couverture réseau,67
3273,1885,2024-11-22,Facturation incorrecte,69
3274,3571,2024-03-04,Autre,60
3275,422,2024-03-31,Mauvaise couverture réseau,64
3276,2904,2024-04-27,Autre,89
3277,3776,2024-08-30,Problème de service client,91
3278,4731,2024-11-11,Autre,66
3279,1997,2024-11-10,Mauvaise couverture réseau,92
3280,454,2024-11-27,Mauvaise couverture réseau,77
3281,3613,2024-04-17,Mauvaise couverture réseau,99
3282,3996,2024-07-23,Problème de service client,91
3283,3614,2024-07-25,Problème de service client,96
3284,3010,2024-03-23,Problème de service client,77
3285,2170,2024-03-15,Problème de service client,64
3286,2368,2024-08-20,Facturation incorrecte,93
3287,4635,2024-01-12,Autre,95
3288,4182,2024-09-16,Mauvaise couverture réseau,92
3289,1603,2024-09-20,Mauvaise couverture réseau,72
3290,2186,2024-11-14,Problème de service client,84
3291,57,2024-09-07,Facturation incorrecte,95
3292,961,2024-07-07,Mauvaise couverture réseau,84
3293,4950,2024-10-04,Problème de service client,62
3294,1199,2024-04-20,Autre,89
3295,2412,2024-10-20,Problème de service client,71
3296,3494,2024-02-14,Problème de service client,70
3297,2638,2024-02-16,Problème de service client,75
3298,191,2024-06-15,Mauvaise couverture réseau,73
3299,964,2024-04-22,Facturation incorrecte,94
3300,4978,2024-09-10,Mauvaise couverture réseau,69
3301,40,2024-08-11,Problème de service client,62
3302,621,2024-06-09,Problème de service client,88
3303,4575,2024-04-28,Autre,66
3304,2539,2024-02-23,Mauvaise couverture réseau,61
3305,2818,2024-08-09,Autre,98
3306,4761,2024-06-08,Mauvaise couverture réseau,85
3307,3139,2024-12-07,Facturation incorrecte,99
3308,3241,2024-08-19,Mauvaise couverture réseau,70
3309,2692,2024-06-04,Facturation incorrecte,87
3310,615,2024-12-05,Problème de service client,70
3311,2017,2024-06-16,Problème de service client,92
3312,576,2024-01-21,Mauvaise couverture réseau,65
3313,3627,2024-11-30,Mauvaise couverture réseau,92
3314,1553,2024-11-08,Mauvaise couverture réseau,74
3315,3621,2024-05-22,Mauvaise couverture réseau,62
3316,2498,2024-08-13,Autre,94
3317,3817,2024-03-09,Autre,70
3318,4458,2024-12-11,Problème de service client,68
3319,913,2024-08-13,Facturation incorrecte,89
3320,2513,2024-03-12,Autre,96
3321,816,2024-08-23,Problème de service client,94
3322,590,2024-06-08,Problème de service client,98
3323,3939,2024-04-07,Problème de service client,67
3324,1436,2024-08-27,Mauvaise couverture réseau,70
3325,1872,2024-09-24,Facturation incorrecte,92
3326,1491,2024-02-04,Problème de service client,60
3327,3984,2024-11-28,Mauvaise couverture réseau,80
3328,1425,2024-05-25,Mauvaise couverture réseau,76
3329,4852,2024-12-17,Problème de service client,94
3330,1439,2024-04-08,Autre,71
3331,1846,2024-12-14,Autre,79
3332,4218,2024-06-05,Autre,97
3333,420,2024-10-06,Problème de service client,75
3334,1086,2024-07-01,Problème de service client,91
3335,4246,2024-04-15,Mauvaise couverture réseau,84
3336,3256,2024-10-02,Facturation incorrecte,85
3337,1858,2024-11-21,Mauvaise couverture réseau,71
3338,1530,2024-01-21,Facturation incorrecte,64
3339,4228,2024-05-14,Autre,83
3340,2074,2024-05-25,Facturation incorrecte,65
3341,497,2024-10-17,Mauvaise couverture réseau,77
3342,888,2024-06-04,Autre,63
3343,1286,2024-03-24,Autre,95
3344,2802,2024-11-26,Mauvaise couverture réseau,95
3345,565,2024-04-17,Autre,88
3346,2034,2024-05-14,Problème de service client,93
3347,3832,2024-01-17,Facturation incorrecte,93
3348,4254,2024-12-16,Mauvaise couverture réseau,99
3349,3031,2024-02-04,Mauvaise couverture réseau,61
3350,1379,2024-10-04,Problème de service client,81
3351,3315,2024-10-25,Mauvaise couverture réseau,81
3352,4600,2024-04-30,Facturation incorrecte,80
3353,2072,2024-10-24,Autre,74
3354,1785,2024-09-10,Problème de service client,94
3355,2676,2024-11-25,Mauvaise couverture réseau,93
3356,783,2024-11-18,Problème de service client,71
3357,767,2024-10-05,Problème de service client,93
3358,648,2024-12-10,Mauvaise couverture réseau,96
3359,997,2024-12-10,Mauvaise couverture réseau,87
3360,3075,2024-09-10,Autre,66
3361,2984,2024-07-02,Problème de service client,66
3362,4945,2024-08-17,Mauvaise couverture réseau,62
3363,3469,2024-03-29,Facturation incorrecte,97
3364,3375,2024-10-08,Autre,86
3365,4818,2024-05-26,Mauvaise couverture réseau,87
3366,19,2024-11-22,Facturation incorrecte,66
3367,2493,2024-08-11,Problème de service client,67
3368,2300,2024-07-11,Autre,75
3369,4275,2024-03-05,Problème de service client,65
3370,4744,2024-06-28,Autre,92
3371,4041,2024-06-23,Facturation incorrecte,87
3372,577,2024-06-08,Mauvaise couverture réseau,85
3373,1934,2024-11-19,Autre,61
3374,916,2024-04-13,Facturation incorrecte,96
3375,4505,2024-08-20,Problème de service client,89
3376,3316,2024-09-17,Problème de service client,80
3377,559,2024-05-07,Autre,67
3378,2653,2024-08-27,Problème de service client,81
